ID	Zipcode	City	GSID	School Name	Grade Range	School Type	Grade Level	Alternative/Special	School Ratings	Median List Price	Median Sale Price	Median Single Family Home Value	Median 2-Bedroom Home Value	Median 3-Bedroom Home Value	Median 4-Bedroom Home Value	Median Condo Value	Median List Price Per Sq Ft	For Sale Link	Quality Score	Appreciation Score
279	94544	Hayward	137	Tennyson High School	9-12	public	High	No	3	0	459500	471800	368600	455200	590900	0	367	http://www.zillow.com/hayward-ca-94544/	45.204053	6.796524436
280	94544	Hayward	120	Harder Elementary School	K-6	public	Elementary	No	3	0	459500	471800	368600	455200	590900	0	367	http://www.zillow.com/hayward-ca-94544/	45.204053	6.796524436
281	94544	Hayward	112	Cesar Chavez Middle School	7-8	public	Middle	No	2	0	459500	471800	368600	455200	590900	0	367	http://www.zillow.com/hayward-ca-94544/	45.204053	6.796524436
282	94544	Hayward	108	Bowman Elementary School	K-6	public	Elementary	No	2	0	459500	471800	368600	455200	590900	0	367	http://www.zillow.com/hayward-ca-94544/	45.204053	6.796524436
283	94544	Hayward	133	Schafer Park Elementary School	K-6	public	Elementary	No	2	0	459500	471800	368600	455200	590900	0	367	http://www.zillow.com/hayward-ca-94544/	45.204053	6.796524436
284	94544	Hayward	119	Glassbrook Elementary School	K-6	public	Elementary	No	1	0	459500	471800	368600	455200	590900	0	367	http://www.zillow.com/hayward-ca-94544/	45.204053	6.796524436
285	94545	Hayward	15030	Eden Area Rop School	10-12	public	High	No	None	0	417600	479300	0	462800	563300	0	344	http://www.zillow.com/hayward-ca-94545/	10.920509	8.144498318
286	94545	Hayward	124	Martin Luther King, Jr. Middle School	7-8	public	Middle	No	5	0	417600	479300	0	462800	563300	0	344	http://www.zillow.com/hayward-ca-94545/	10.920509	8.144498318
287	94545	Hayward	130	Palma Ceia Elementary School	K-6	public	Elementary	No	5	0	417600	479300	0	462800	563300	0	344	http://www.zillow.com/hayward-ca-94545/	10.920509	8.144498318
288	94545	Hayward	129	Anthony W. Ochoa Middle School	7-8	public	Middle	No	4	0	417600	479300	0	462800	563300	0	344	http://www.zillow.com/hayward-ca-94545/	10.920509	8.144498318
289	94545	Hayward	127	Mount Eden High School	9-12	public	High	No	4	0	417600	479300	0	462800	563300	0	344	http://www.zillow.com/hayward-ca-94545/	10.920509	8.144498318
290	94545	Hayward	115	Lorin A. Eden Elementary School	K-6	public	Elementary	No	4	0	417600	479300	0	462800	563300	0	344	http://www.zillow.com/hayward-ca-94545/	10.920509	8.144498318
291	94545	Hayward	116	Eden Gardens Elementary School	K-6	public	Elementary	No	4	0	417600	479300	0	462800	563300	0	344	http://www.zillow.com/hayward-ca-94545/	10.920509	8.144498318
292	94545	Hayward	135	Southgate Elementary School	K-6	public	Elementary	No	4	0	417600	479300	0	462800	563300	0	344	http://www.zillow.com/hayward-ca-94545/	10.920509	8.144498318
293	94548	Knightsen	439	Knightsen Elementary School	K-8	public	Elementary, Middle	No	6	0	0	0	0	0	0	0	0	http://www.zillow.com/brentwood-ca-94548/	60.047388	0
294	94550	Livermore	10866	Vineyard Alternative School	1-12	public	Elementary, Middle, High	Yes	None	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
295	94550	Livermore	146	Del Valle Continuation High School	7-12	public	Middle, High	No	None	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
296	94550	Livermore	153	William Mendenhall Middle School	6-8	public	Middle	No	9	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
297	94550	Livermore	148	Granada High School	9-12	public	High	No	9	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
298	94550	Livermore	158	Emma C. Smith Elementary School	K-5	public	Elementary	No	9	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
299	94550	Livermore	159	Sunset Elementary School	K-5	public	Elementary	No	9	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
300	94550	Livermore	143	Arroyo Seco Elementary School	K-5	public	Elementary	No	8	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
301	94550	Livermore	147	East Avenue Middle School	6-8	public	Middle	No	7	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
302	94550	Livermore	151	Livermore High School	9-12	public	High	No	7	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
303	94550	Livermore	149	Jackson Avenue Elementary School	K-5	public	Elementary	No	7	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
304	94550	Livermore	154	Joe Michell	K-8	public	Elementary, Middle	No	6	0	739600	733800	498700	650900	827700	351800	407	http://www.zillow.com/livermore-ca-94550/	11.229365	13.47612447
305	94551	Livermore	15029	Tri-Valley Rop School	9-12	public	High	No	None	0	568800	617900	483800	578200	697200	498800	409	http://www.zillow.com/brentwood-ca-94551/	6.357904	10.51163009
306	94551	Livermore	11682	Altamont Creek Elementary School	K-5	public	Elementary	No	8	0	568800	617900	483800	578200	697200	498800	409	http://www.zillow.com/brentwood-ca-94551/	6.357904	10.51163009
307	94551	Livermore	145	Leo R. Croce Elementary School	K-5	public	Elementary	No	8	0	568800	617900	483800	578200	697200	498800	409	http://www.zillow.com/brentwood-ca-94551/	6.357904	10.51163009
308	94551	Livermore	157	Rancho Las Positas Elementary School	K-5	public	Elementary	No	8	0	568800	617900	483800	578200	697200	498800	409	http://www.zillow.com/brentwood-ca-94551/	6.357904	10.51163009
309	94551	Livermore	144	Andrew N. Christensen Middle School	6-8	public	Middle	No	7	0	568800	617900	483800	578200	697200	498800	409	http://www.zillow.com/brentwood-ca-94551/	6.357904	10.51163009
310	94551	Livermore	152	Marylin Avenue Elementary School	K-5	public	Elementary	No	6	0	568800	617900	483800	578200	697200	498800	409	http://www.zillow.com/brentwood-ca-94551/	6.357904	10.51163009
311	94551	Livermore	156	Junction Avenue K-8 School	K-8	public	Elementary, Middle	No	4	0	568800	617900	483800	578200	697200	498800	409	http://www.zillow.com/brentwood-ca-94551/	6.357904	10.51163009
312	94555	Fremont	67	Ardenwood Elementary School	K-6	public	Elementary	No	10	0	905900	848700	512200	802000	901200	508700	516	http://www.zillow.com/fremont-ca-94555/	59.948251	17.58600811
313	94555	Fremont	77	Forest Park Elementary School	K-6	public	Elementary	No	10	0	905900	848700	512200	802000	901200	508700	516	http://www.zillow.com/fremont-ca-94555/	59.948251	17.58600811
314	94555	Fremont	105	Warwick Elementary School	K-6	public	Elementary	No	9	0	905900	848700	512200	802000	901200	508700	516	http://www.zillow.com/fremont-ca-94555/	59.948251	17.58600811
315	94558	Napa	12178	Valley Oak High School	10-12	public	High	No	None	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
316	94558	Napa	14398	Horizons School	8-10	public	High	No	None	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
317	94558	Napa	12602	Napa Valley Independent Studies	K-12	public	Elementary, Middle, High	No	None	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
318	94558	Napa	3533	Vichy Elementary School	K-5	public	Elementary	No	8	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
319	94558	Napa	3527	River Charter School	6-8	public	Middle	No	7	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
320	94558	Napa	3519	Mount George International School	K-5	public	Elementary	No	7	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
321	94558	Napa	3523	Northwood Elementary School	K-5	public	Elementary	No	7	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
322	94558	Napa	3526	Redwood Middle School	6-8	public	Middle	No	6	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
323	94558	Napa	3530	Silverado Middle School	6-8	public	Middle	No	6	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
324	94558	Napa	3521	Napa High School	9-12	public	High	No	6	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
325	94558	Napa	3513	Browns Valley Elementary School	K-5	public	Elementary	No	6	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
326	94558	Napa	3535	West Park Elementary School	K-5	public	Elementary	No	6	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
327	94558	Napa	3534	Vintage High School	9-12	public	High	No	5	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
328	94558	Napa	3512	Bel Aire Park Elementary School	K-5	public	Elementary	No	5	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
329	94558	Napa	3517	El Centro Elementary School	K-5	public	Elementary	No	5	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
330	94558	Napa	12508	Harvest Middle School	6-8	public	Middle	No	4	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
331	94558	Napa	3518	Mcpherson Elementary School	K-5	public	Elementary	No	3	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
332	94558	Napa	3528	Salvador Elementary School	K-5	public	Elementary	No	3	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
333	94558	Napa	3525	Pueblo Vista Elementary School	K-5	public	Elementary	No	2	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
334	94558	Napa	3531	Snow Elementary School	K-5	public	Elementary	No	2	0	516500	527600	385400	490600	619400	387600	334	http://www.zillow.com/napa-ca-94558/	17.461913	10.0201681
335	94559	Napa	14967	Napa County Rop School	10-12	public	High	No	None	0	664500	502000	452900	486600	673400	366700	375	http://www.zillow.com/napa-ca-94559/	36.325221	11.80340075
336	94559	Napa	14717	Napa County Community School	7-12	public	Middle, High	No	None	0	664500	502000	452900	486600	673400	366700	375	http://www.zillow.com/napa-ca-94559/	36.325221	11.80340075
337	94559	Napa	11005	New Technology High School	9-12	public	High	No	None	0	664500	502000	452900	486600	673400	366700	375	http://www.zillow.com/napa-ca-94559/	36.325221	11.80340075
338	94559	Napa	11004	Napa County Opportunity School	K-8	public	Elementary, Middle	No	None	0	664500	502000	452900	486600	673400	366700	375	http://www.zillow.com/napa-ca-94559/	36.325221	11.80340075
339	94559	Napa	3510	Alta Heights Elementary School	K-5	public	Elementary	No	5	0	664500	502000	452900	486600	673400	366700	375	http://www.zillow.com/napa-ca-94559/	36.325221	11.80340075
340	94559	Napa	3524	Phillips Elementary School	K-6	public	Elementary	No	3	0	664500	502000	452900	486600	673400	366700	375	http://www.zillow.com/napa-ca-94559/	36.325221	11.80340075
341	94560	Newark	10867	Crossroads High (Alternative) School	K-12	public	Elementary, Middle, High	Yes	None	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
342	94560	Newark	173	Bridgepoint High (Continuation) School	9-12	public	High	No	None	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
343	94560	Newark	174	James L. Bunker Elementary School	K-6	public	Elementary	No	8	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
344	94560	Newark	176	John F. Kennedy Elementary School	K-6	public	Elementary	No	8	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
345	94560	Newark	181	Newark Junior High School	7-8	public	Middle	No	7	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
346	94560	Newark	180	Newark Memorial High School	9-12	public	High	No	6	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
347	94560	Newark	179	E. L. Musick Elementary School	K-6	public	Elementary	No	6	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
348	94560	Newark	183	H. A. Snow Elementary School	K-6	public	Elementary	No	6	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
349	94560	Newark	175	James A. Graham Elementary School	K-6	public	Elementary	No	5	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
350	94560	Newark	178	Louis Milani Elementary School	K-6	public	Elementary	No	5	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
351	94560	Newark	182	August Schilling Elementary School	K-6	public	Elementary	No	3	0	621700	648500	0	587300	711900	0	430	http://www.zillow.com/newark-ca-94560/	28.097976	10.5127144
352	94561	Oakley	445	Freedom High School	9-12	public	High	No	7	0	335800	355800	0	324800	382600	0	203	http://www.zillow.com/bethel-island-ca-94561/	39.068345	5.410870897
353	94561	Oakley	516	Vintage Parkway Elementary School	K-5	public	Elementary	No	7	0	335800	355800	0	324800	382600	0	203	http://www.zillow.com/bethel-island-ca-94561/	39.068345	5.410870897
354	94561	Oakley	512	Gehringer Elementary School	K-5	public	Elementary	No	6	0	335800	355800	0	324800	382600	0	203	http://www.zillow.com/bethel-island-ca-94561/	39.068345	5.410870897
355	94561	Oakley	17637	Orchard Park School	K-8	public	Elementary, Middle	No	6	0	335800	355800	0	324800	382600	0	203	http://www.zillow.com/bethel-island-ca-94561/	39.068345	5.410870897
356	94561	Oakley	11925	Delta Vista Middle School	6-8	public	Middle	No	5	0	335800	355800	0	324800	382600	0	203	http://www.zillow.com/bethel-island-ca-94561/	39.068345	5.410870897
357	94561	Oakley	515	O'hara Park Middle School	6-8	public	Middle	No	5	0	335800	355800	0	324800	382600	0	203	http://www.zillow.com/bethel-island-ca-94561/	39.068345	5.410870897
358	94561	Oakley	16936	Iron House Elementary School	K-5	public	Elementary	No	5	0	335800	355800	0	324800	382600	0	203	http://www.zillow.com/bethel-island-ca-94561/	39.068345	5.410870897
359	94561	Oakley	514	Oakley Elementary School	K-5	public	Elementary	No	3	0	335800	355800	0	324800	382600	0	203	http://www.zillow.com/bethel-island-ca-94561/	39.068345	5.410870897
360	94566	Pleasanton	288	Village High School	9-12	public	High	No	None	0	986700	1013200	611000	839800	1035600	518400	491	http://www.zillow.com/pleasanton-ca-94566/	23.693465	23.86567971
361	94566	Pleasanton	283	Harvest Park Middle School	6-8	public	Middle	No	10	0	986700	1013200	611000	839800	1035600	518400	491	http://www.zillow.com/pleasanton-ca-94566/	23.693465	23.86567971
362	94566	Pleasanton	11688	Phoebe Apperson Hearst Elementary School	K-5	public	Elementary	No	10	0	986700	1013200	611000	839800	1035600	518400	491	http://www.zillow.com/pleasanton-ca-94566/	23.693465	23.86567971
363	94566	Pleasanton	289	Vintage Hills Elementary School	K-5	public	Elementary	No	10	0	986700	1013200	611000	839800	1035600	518400	491	http://www.zillow.com/pleasanton-ca-94566/	23.693465	23.86567971
364	94566	Pleasanton	286	Pleasanton Middle School	6-8	public	Middle	No	9	0	986700	1013200	611000	839800	1035600	518400	491	http://www.zillow.com/pleasanton-ca-94566/	23.693465	23.86567971
365	94566	Pleasanton	279	Amador Valley High School	9-12	public	High	No	9	0	986700	1013200	611000	839800	1035600	518400	491	http://www.zillow.com/pleasanton-ca-94566/	23.693465	23.86567971
366	94566	Pleasanton	278	Alisal Elementary School	K-5	public	Elementary	No	9	0	986700	1013200	611000	839800	1035600	518400	491	http://www.zillow.com/pleasanton-ca-94566/	23.693465	23.86567971
367	94567	Pope Valley	3539	Pope Valley Elementary School	PK-8	public	Elementary, Middle	No	3	189500	0	0	0	0	0	0	0	http://www.zillow.com/pope-valley-ca-94567/	22.778778	0
368	94574	Saint Helena	3542	Saint Helena High School	9-12	public	High	No	8	0	0	1005200	831800	981200	1253800	541700	590	http://www.zillow.com/saint-helena-ca-94574/	56.009866	47.30712444
369	94574	Saint Helena	3541	Saint Helena Elementary School	3-5	public	Elementary	No	7	0	0	1005200	831800	981200	1253800	541700	590	http://www.zillow.com/saint-helena-ca-94574/	56.009866	47.30712444
370	94574	Saint Helena	3543	Robert Louis Stevenson Intermediate School	6-8	public	Middle	No	7	0	0	1005200	831800	981200	1253800	541700	590	http://www.zillow.com/saint-helena-ca-94574/	56.009866	47.30712444
371	94574	Saint Helena	11773	Saint Helena Primary School	K-2	public	Elementary	No	2	0	0	1005200	831800	981200	1253800	541700	590	http://www.zillow.com/saint-helena-ca-94574/	56.009866	47.30712444
372	94577	San Leandro	300	San Leandro High School	9-12	public	High	No	4	0	526600	511000	429500	509000	604700	355800	357	http://www.zillow.com/san-leandro-ca-94577/	25.377635	8.996040474
373	94577	San Leandro	291	Bancroft Middle School	6-8	public	Middle	No	3	0	526600	511000	429500	509000	604700	355800	357	http://www.zillow.com/san-leandro-ca-94577/	25.377635	8.996040474
374	94579	San Leandro	294	Lincoln High (Continuation) School	9-12	public	High	No	None	0	491500	502300	400700	485800	609000	0	370	http://www.zillow.com/san-leandro-ca-94579/	69.69019	8.39858751
375	94579	San Leandro	317	Washington Manor Middle School	6-8	public	Middle	No	5	0	491500	502300	400700	485800	609000	0	370	http://www.zillow.com/san-leandro-ca-94579/	69.69019	8.39858751
376	94579	San Leandro	308	Corvallis Elementary School	K-5	public	Elementary	No	5	0	491500	502300	400700	485800	609000	0	370	http://www.zillow.com/san-leandro-ca-94579/	69.69019	8.39858751
377	94579	San Leandro	309	Dayton Elementary School	K-5	public	Elementary	No	5	0	491500	502300	400700	485800	609000	0	370	http://www.zillow.com/san-leandro-ca-94579/	69.69019	8.39858751
378	94580	San Lorenzo	303	Arroyo High School	9-12	public	High	No	8	0	465100	478200	395500	472800	532400	353800	372	http://www.zillow.com/san-lorenzo-ca-94580/	61.155999	8.098234568
379	94580	San Lorenzo	316	San Lorenzo High School	9-12	public	High	No	4	0	465100	478200	395500	472800	532400	353800	372	http://www.zillow.com/san-lorenzo-ca-94580/	61.155999	8.098234568
380	94580	San Lorenzo	304	Bay Elementary School	K-5	public	Elementary	No	4	0	465100	478200	395500	472800	532400	353800	372	http://www.zillow.com/san-lorenzo-ca-94580/	61.155999	8.098234568
381	94580	San Lorenzo	313	Hesperian Elementary School	K-5	public	Elementary	No	4	0	465100	478200	395500	472800	532400	353800	372	http://www.zillow.com/san-lorenzo-ca-94580/	61.155999	8.098234568
382	94580	San Lorenzo	306	Bohannon Middle School	6-8	public	Middle	No	3	0	465100	478200	395500	472800	532400	353800	372	http://www.zillow.com/san-lorenzo-ca-94580/	61.155999	8.098234568
383	94580	San Lorenzo	311	Edendale Middle School	6-8	public	Middle	No	1	0	465100	478200	395500	472800	532400	353800	372	http://www.zillow.com/san-lorenzo-ca-94580/	61.155999	8.098234568
384	94587	Union City	17622	New Haven Community Day	6-12 & ungraded	public	Middle, High	No	None	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
385	94587	Union City	164	Cabello Student Support Center	K-12 & ungraded	public	Elementary, Middle, High	No	None	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
386	94587	Union City	11904	Delaine Eastin Elementary School	K-5	public	Elementary	No	9	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
387	94587	Union City	171	Pioneer Elementary School	K-5	public	Elementary	No	7	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
388	94587	Union City	169	Tom Kitayama Elementary School	K-5	public	Elementary	No	6	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
389	94587	Union City	170	James Logan High School	9-12	public	High	No	5	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
390	94587	Union City	11683	Guy Jr. Emanuele Elementary School	K-5	public	Elementary	No	5	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
391	94587	Union City	161	Alvarado Elementary School	K-5	public	Elementary	No	5	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
392	94587	Union City	162	Alvarado Middle School	6-8	public	Middle	No	4	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
393	94587	Union City	172	Searles Elementary School	K-5	public	Elementary	No	4	0	581500	685200	355100	619800	713200	406900	398	http://www.zillow.com/union-city-ca-94587/	53.804833	10.69045033
394	94588	Pleasanton	281	Fairlands Elementary School	K-5	public	Elementary	No	10	0	819600	883300	537000	801200	894900	534300	461	http://www.zillow.com/hayward-ca-94588/	20.114792	17.24056608
395	94588	Pleasanton	285	Henry P. Mohr Elementary School	K-5	public	Elementary	No	10	0	819600	883300	537000	801200	894900	534300	461	http://www.zillow.com/hayward-ca-94588/	20.114792	17.24056608
396	94588	Pleasanton	11687	Thomas S. Hart Middle School	6-8	public	Middle	No	9	0	819600	883300	537000	801200	894900	534300	461	http://www.zillow.com/hayward-ca-94588/	20.114792	17.24056608
397	94588	Pleasanton	280	Donlon Elementary School	K-5	public	Elementary	No	9	0	819600	883300	537000	801200	894900	534300	461	http://www.zillow.com/hayward-ca-94588/	20.114792	17.24056608
398	94588	Pleasanton	284	Lydiksen Elementary School	K-5	public	Elementary	No	9	0	819600	883300	537000	801200	894900	534300	461	http://www.zillow.com/hayward-ca-94588/	20.114792	17.24056608
399	94599	Yountville	3538	Yountville Elementary School	K-6	public	Elementary	No	5	0	0	806200	682600	772900	0	649200	545	http://www.zillow.com/napa-ca-94599/	60.836024	0
400	94603	Oakland	261	Esperanza Elementary School	K-5	public	Elementary	No	4	0	306500	280800	271200	291700	349700	0	266	http://www.zillow.com/oakland-ca-94603/	76.289616	3.547941715
401	94603	Oakland	17060	Elmhurst Community Prep School	6-8	public	Middle	No	3	0	306500	280800	271200	291700	349700	0	266	http://www.zillow.com/oakland-ca-94603/	76.289616	3.547941715
402	94603	Oakland	17115	Fred T. Korematsu Discovery Academy	K-5	public	Elementary	No	3	0	306500	280800	271200	291700	349700	0	266	http://www.zillow.com/oakland-ca-94603/	76.289616	3.547941715
403	94603	Oakland	234	Madison Park Academy 6-12	6-12	public	Middle, High	No	2	0	306500	280800	271200	291700	349700	0	266	http://www.zillow.com/oakland-ca-94603/	76.289616	3.547941715
404	94603	Oakland	17059	Alliance Academy	6-8	public	Middle	No	2	0	306500	280800	271200	291700	349700	0	266	http://www.zillow.com/oakland-ca-94603/	76.289616	3.547941715
405	94603	Oakland	15025	Reach Academy	K-5	public	Elementary	No	1	0	306500	280800	271200	291700	349700	0	266	http://www.zillow.com/oakland-ca-94603/	76.289616	3.547941715
406	94603	Oakland	188	Brookfield Elementary School	K-5	public	Elementary	No	1	0	306500	280800	271200	291700	349700	0	266	http://www.zillow.com/oakland-ca-94603/	76.289616	3.547941715
407	94603	Oakland	260	Madison Park Academy Tk-5	K-5	public	Elementary	No	1	0	306500	280800	271200	291700	349700	0	266	http://www.zillow.com/oakland-ca-94603/	76.289616	3.547941715
408	94607	Oakland	25123	Gateway To College at Laney College School	9-12	public	High	No	None	0	401200	471000	469000	508300	515800	455700	441	http://www.zillow.com/oakland-ca-94607/	45.590401	5.886068286
409	94607	Oakland	15024	Mcclymonds High School	9-12	public	High	No	2	0	401200	471000	469000	508300	515800	455700	441	http://www.zillow.com/oakland-ca-94607/	45.590401	5.886068286
410	94607	Oakland	17720	West Oakland Middle School	6-8	public	Middle	No	1	0	401200	471000	469000	508300	515800	455700	441	http://www.zillow.com/oakland-ca-94607/	45.590401	5.886068286
411	94607	Oakland	24836	Ralph J. Bunche High School	9-12	public	High	No	1	0	401200	471000	469000	508300	515800	455700	441	http://www.zillow.com/oakland-ca-94607/	45.590401	5.886068286
412	94607	Oakland	222	Martin Luther King Jr. Elementary School	K-5	public	Elementary	No	1	0	401200	471000	469000	508300	515800	455700	441	http://www.zillow.com/oakland-ca-94607/	45.590401	5.886068286
413	94607	Oakland	225	Lafayette Elementary School	K-5	public	Elementary	No	1	0	401200	471000	469000	508300	515800	455700	441	http://www.zillow.com/oakland-ca-94607/	45.590401	5.886068286
414	94607	Oakland	252	Preparatory Literary Academy Of Cultural Excellence	K-5	public	Elementary	No	1	0	401200	471000	469000	508300	515800	455700	441	http://www.zillow.com/oakland-ca-94607/	45.590401	5.886068286
415	94612	Oakland	269	Westlake Middle School	6-8	public	Middle	No	2	0	365000	531900	557000	0	0	474600	509	http://www.zillow.com/oakland-ca-94612/	46.462367	5.359727767
416	94621	Oakland	11684	Acorn Woodland Elementary School	K-5	public	Elementary	No	6	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
417	94621	Oakland	17658	Greenleaf Elementary School	PK-8	public	Elementary, Middle	No	5	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
418	94621	Oakland	17091	Coliseum College Prep Academy	6-12	public	Middle, High	No	3	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
419	94621	Oakland	13927	Encompass Academy Elementary	K-5	public	Elementary	No	3	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
420	94621	Oakland	17671	Community United Elementary School	K-5	public	Elementary	No	2	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
421	94621	Oakland	17689	East Oakland Pride Elementary School	K-5	public	Elementary	No	2	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
422	94621	Oakland	216	New Highland Academy	K-5	public	Elementary	No	2	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
423	94621	Oakland	17092	Roots International Academy	6-8	public	Middle	No	1	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
424	94621	Oakland	15028	Rise Community School	K-5	public	Elementary	No	1	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
425	94621	Oakland	17672	Futures Elementary School	K-5	public	Elementary	No	1	0	255000	260500	241800	278300	315200	0	243	http://www.zillow.com/oakland-ca-94621/	49.342641	5.144583256
426	94703	Berkeley	31	Martin Luther King Middle School	6-8	public	Middle	No	8	0	495000	832000	737900	877100	998200	0	625	http://www.zillow.com/berkeley-ca-94703/	72.077224	26.31811027
427	94703	Berkeley	34	Malcolm X Elementary School	K-5	public	Elementary	No	8	0	495000	832000	737900	877100	998200	0	625	http://www.zillow.com/berkeley-ca-94703/	72.077224	26.31811027
428	94703	Berkeley	33	Longfellow Arts And Technology Middle School	6-8	public	Middle	No	7	0	495000	832000	737900	877100	998200	0	625	http://www.zillow.com/berkeley-ca-94703/	72.077224	26.31811027
