6915,Aspire East Palo Alto Charter School,K-8,charter,94303
16611,South San Joaquin Education Center,5-12,private,95336
16974,American Indian Public High School,9-12,charter,94619
294,Lincoln High (Continuation) School,9-12,public,94579
16681,Pine Hill School Second Start Learning D,1-12,private,95118
8223,St. Anthony School,K-8,private,94606
6678,Joe Henderson Elementary School,K-5,public,94510
26812,Spectrum Center - Ygnacio Campus,n/a,private,94518
5529,Louise Van Meter Elementary School,K-5,public,95032
5623,Saratoga Elementary School,K-5,public,95070
8136,Junipero Serra High School,9-12,private,94403
27312,SAT: Skinner Academic Tutoring,6-12 & ungraded,private,94609
11475,Plumfield Christian Academy,K-8,private,95336
15865,Shining Star Christian Academy,K-12,private,94509
5724,Bonny Doon Elementary School,K-6,public,95060
221,Kaiser Elementary School,K-5,public,94618
535,John Baldwin Elementary School,K-5,public,94526
8777,Highlands Christian Schools,PK-8,private,94066
24382,Merit Academy,9-12,private,95063
31562,La Escuelita Christian Academy,K-12,private,94401
9073,Napa Christian Campus of Education School,K-12,private,94559
6838,Cipriani Elementary School,K-5,public,94002
12447,Weston Ranch High School,9-12,public,95206
25045,Spanos (Alex G.) Elementary School,K-8,public,95203
24064,Premier International Language Academy,PK-5,private,95130
494,Rio Vista Elementary School,K-5,public,94565
243,Montclair Elementary School,K-5,public,94611
25388,Stockton Collegiate International Elementary School,K-5,charter,95202
13291,First Christian School Of Napa,K-8,private,94558
5487,Robert F. Kennedy Elementary School,K-6,public,95122
12420,Santa Clara County Special Education School,K-12,public,95131
6922,Adelante Spanish Immersion School,K-5,public,94061
26299,School of Success,1-7,private,95220
25046,Vernon E. Greer Elementary School,K-6,public,95632
4928,San Juan,K-8,public,95045
13659,Windemere Ranch Middle School,7-9,public,94582
12350,Walton Development Center,K-12,public,95207
16677,My School at Cathedral of Faith,PK-1,private,95125
25096,Chinese Immersion School At Deavila,K-5,public,94117
9543,Almaden Preparatory School,PK-8,private,95124
6670,Tracy High School,9-12,public,95376
5481,Katherine R. Smith Elementary School,K-6,public,95122
95,Mission Valley Elementary School,K-6,public,94539
3469,Wade Thomas Elementary School,K-5,public,94960
15817,Clickstudy International,9-12,private,94612
6557,Davis Elementary School,K-6,public,95212
26445,Communitas Charter High School,9-10,charter,95136
6348,Chavez (Cesar) Elementary School,K-5,public,94110
25835,Averroes High School,9-12,private,94539
151,Livermore High School,9-12,public,94550
13709,S.F. County Court Woodside Learning Center,6-12,public,94127
6942,Parkside Intermediate School,7-8,public,94066
12589,Sunrise (Special Education) School,K-5,public,94519
16237,New Horizons Academy II,9-12,private,94508
25488,Fei Tian Academy of the Arts California,6-12,private,94103
11925,Delta Vista Middle School,6-8,public,94561
5437,Warren E. Hyde Middle School,6-8,public,95014
15219,Grace Bible Christian,1-12,private,95023
3509,Howell Mountain Elementary School,K-8,public,94508
8846,Palmer School For Boys And Girls,K-8,private,94597
273,Havens Elementary School,K-5,public,94611
5425,Leigh High School,9-12,public,95124
464,Cambridge Elementary School,K-5,public,94520
31736,Imagination School,K-8,private,94024
8238,St. Perpetua,K-8,private,94549
17720,West Oakland Middle School,6-8,public,94607
285,Henry P. Mohr Elementary School,K-5,public,94588
93,Mission San Jose Elementary School,K-6,public,94539
11846,Tom Hawkins Elementary School,K-8,public,95377
31241,Love For Learning Prep K,K,private,94513
3528,Salvador Elementary School,K-5,public,94558
7127,Santa Rosa Middle School,7-8,public,95404
9110,St. Lawrence Academy,9-12,private,95051
5746,Mintie White Elementary School,K-5,public,95076
26589,Pleasant Hill Education Center,K-2,public,94523
6836,Garnet J. Robertson Intermediate School,5-8,public,94014
24984,Shu Ren International School,PK-4,private,94702
7052,Monte Rio Elementary School,K-8,public,95462
6565,Live Oak Elementary School,K-6,public,95240
5676,Los Alamitos Elementary School,K-5,public,95120
5374,Aptitud Community Academy At Goss,K-8,charter,95116
412,Deer Valley High School,9-12,public,94531
9278,Los Gatos Christian School,PK-8,private,95032
14610,Archways Community Day School,6-8,public,94589
6744,Mare Island Health And Fitness Academy,K-8,public,94592
45,Creekside Middle School,6-8,public,94546
5759,De Laveaga Elementary School,K-5,public,95065
34,Malcolm X Elementary School,K-5,public,94703
5675,Abraham Lincoln High School,9-12,public,95126
6984,Buri Buri Elementary School,K-5,public,94080
31226,Mentoring Academy,8-12,private,94618
30817,Yavneh Day School,K-8,private,95032
9168,San Ramon Valley Christian Academy,K-12,private,94526
11466,Odyssey School,6-8,private,94402
3293,North Monterey County High School,9-12,public,95012
8140,Mater Dolorosa,K-8,private,94080
9102,St. Christopher Elementary School,K-8,private,95125
7089,Park Side Elementary School,K-5,public,95472
5687,San Jose High Academy Plus,9-12,public,95116
8457,Harker School, The,K-12,private,95129
15362,German Int'l School Of Silicon Valley,K-12,private,94043
3518,Mcpherson Elementary School,K-5,public,94558
284,Lydiksen Elementary School,K-5,public,94588
13004,Spring Hill Montessori School,PK-5,private,94952
11446,Lycee Francais De San Francisco,K-5,private,94965
6449,Wallenberg (Raoul) Traditional High School,9-12,public,94115
17517,Global Family School,K-5,public,94601
31,Martin Luther King Middle School,6-8,public,94703
5586,Christopher Elementary School,K-8,public,95111
11181,Valley Oaks Elementary (Alternative) School,K-6,public,94952
15857,King's Academy,1-12,private,94805
12576,Media College Preparatory,9-12,public,94601
5576,Isaac Newton Graham Middle School,6-8,public,94040
16614,Stockton Christian,K-12,private,95210
7110,Proctor Terrace Elementary School,K-6,public,95404
13986,Middletown Elementary Community Day School,K-6,public,95461
6648,Commodore Stockton Skills School,K-8,public,95204
63,Emery Secondary School,9-12,public,94608
7098,Sassarini Elementary School,K-5,public,95476
26309,Emerald Hills Academy,1-12,private,94062
13945,Manteca Community Day (K-6) School,K-6,public,95337
245,Carl B. Munck Elementary School,K-5,public,94619
11244,St. Isidore,K-8,private,94526
10053,Gavilan Hills Academy,K-7,private,95020
5509,Las Animas Elementary School,K-5,public,95020
8099,Holy Name Elementary School,K-8,private,94122
5740,E. A. Hall Middle School,6-8,public,95076
7022,John Reed Primary School,K-2,public,94928
24656,Gale Ranch Middle School,6-8,public,94582
81,E. M. Grimmer Elementary School,K-6,public,94538
27090,California Connections Academy at Ripon,K-12,charter,95366
5393,Cherrywood Elementary School,K-5,public,95132
8127,St. Philip School,K-8,private,94114
31111,Community Day,6-12,public,94080
6962,Brewer Island Elementary School,K-5,public,94404
12071,Monta Loma Elementary School,K-5,public,94043
9627,Children's Home of Stockton NPS School,K-12,private,95205
458,Joaquin Moraga Intermediate School,6-8,public,94556
6957,Bayside S.T.E.M. Academy,6-8,public,94403
6674,Earle E. Williams Middle School,5-8,public,95376
9315,Rising Star Montessori School,K-5,private,94501
12413,East Oakland Leadership Academy,K-8,charter,94605
5664,Gardner Elementary School,K-5,public,95125
5371,A. J. Dorsa Elementary School,K-5,public,95122
10606,Montessori School of Sonoma,K,private,95476
6389,Lau (Gordon J.) Elementary School,K-5,public,94108
10627,Montessori Family School,PK-8,private,94709
11848,Elkhorn School,4-8,public,95209
3452,Lynwood Elementary School,K-5,public,94947
6632,Harrison Elementary School,K-8,public,95209
6621,Cleveland Elementary School,K-8,public,95204
26318,Wings Learning Center,K-12,private,94063
12647,Marin County Special Education School,K-12,public,94913
317,Washington Manor Middle School,6-8,public,94579
5644,Sutter Elementary School,K-5,public,95051
153,William Mendenhall Middle School,6-8,public,94550
6751,Loma Vista Environmental Science Academy,K-8,public,94589
7078,Sonoma Mountain High (Continuation) School,9-12,public,94954
15274,New Song School,1-12,private,95476
3490,Redwood High School,9-12,public,94939
6620,August Elementary School,K-8,public,95205
9277,Los Altos Christian Schools,PK-8,private,94024
278,Alisal Elementary School,K-5,public,94566
13909,Northwest Prep at Piner-Olivet School,7-12,charter,95401
595,Mira Vista Elementary School,K-8,public,94805
31110,Loma Vista Immersion Academy,K-6,charter,94954
15861,Montessori School Of San Ramon,K-3,private,94526
26617,Rocketship Los Suenos Academy,K-5,charter,95116
7046,Kenwood Elementary School,K-6,public,95452
31671,Amici World School,1-6,private,94123
7146,El Molino High School,9-12,public,95436
584,Helms Middle School,7-8,public,94806
7009,Washington School,5-8,public,95425
10537,St. Stephen Lutheran School,K-8,private,94041
17582,Valentine Peyton Elementary School,K-8,public,95212
85,Irvington High School,9-12,public,94538
31155,Technology Middle,6-8,public,94928
15344,Victory Academy,7, 9-11,private,94541
5426,Prospect High School,9-12,public,95070
13424,A Better Chance / California Autism Foundation,K-12,private,94806
6551,Bear Creek High School,9-12,public,95209
7111,Santa Rosa Charter School,K-8,charter,95403
14025,Aspire Millsmont Academy,K-12,charter,94605
159,Sunset Elementary School,K-5,public,94550
15310,Special Touch Learning Academy,PK-1,private,94590
10863,Alameda County Opportunity School,7-12,public,94544
26375,St. Abraham's Classical Christian Academy,K-7,private,95003
8204,St. Peter Martyr Elementary School,K-8,private,94565
10987,Tamiscal High (Alternative) School,9-12,public,94939
13919,Ortega Elementary School,K-5,public,94044
5500,Monta Vista High School,9-12,public,95014
3539,Pope Valley Elementary School,PK-8,public,94567
5389,William Sheppard Middle School,6-8,public,95133
6675,Benicia High School,9-12,public,94510
16839,Bidwell Continuation High School,10-12,public,94509
7109,James Monroe Elementary School,K-6,public,95403
9801,Neighborhood Christian Center,PK-1,private,95051
556,Vista Grande Elementary School,K-5,public,94526
24016,Berryessa Academy,K-12,private,95132
26392,Mosaic Christian School,K-12,private,94589
5494,Sylvandale Middle School,7-8,public,95111
249,Parker Elementary School,K-5,public,94605
5715,Lietz Elementary School,K-5,public,95118
3445,Park Elementary School,PK-5,public,94941
15008,Gardner Bullis Elementary School,K-6,public,94022
6630,Grunsky Elementary School,K-8,public,95205
8425,Cardinal Newman High School,9-12,private,95403
597,Murphy Elementary School,K-6,public,94803
12072,Theuerkauf Elementary School,K-5,public,94043
25498,San Francisco Schoolhouse,K-8,private,94118
171,Pioneer Elementary School,K-5,public,94587
25881,RLS Center for Education,1-12,private,94509
25125,Golden Oak Montessori of Hayward School,2-8,charter,94546
6622,Edison High School,9-12,public,95206
6423,Presidio Middle School,6-8,public,94121
25330,Sebastian Questa Elementary School,K-8,public,95391
9717,Ile Omode School,K-8,private,94621
6,Encinal High School,9-12,public,94501
23804,White Stone Christian Academy,1-12,private,94553
5782,New Brighton Middle School,6-8,public,95010
31205,Hollister Prep,K-8,charter,95020
9870,San Domenico School,PK-12,private,94960
13189,Cornerstone Academy?Lawton Campus,K-2,private,94122
6924,Roy Cloud Elementary School,K-8,public,94061
118,Fairview Elementary School,K-6,public,94541
424,Turner Elementary School,PK-5,public,94509
8207,St. Elizabeth Elementary School,K-8,private,94601
9223,Mark Day School,K-8,private,94903
3437,San Geronimo Valley Elementary School,K-6,public,94963
6855,Half Moon Bay High School,9-12,public,94019
12571,Hillside Academy,6-12,public,94605
550,Rancho Romero Elementary School,K-5,public,94507
13615,San Francisco Friends School,K-8,private,94103
25085,Aspire Eres Academy,K-8,charter,94601
5642,Santa Clara High School,9-12,public,95051
43,Castro Valley High School,9-12,public,94546
5517,Ardis G. Egan Junior High School,7-8,public,94022
614,Stewart Elementary School,K-8,public,94564
26552,Alma Preschool,K-2,public,94546
6353,Cobb (William L.) Elementary School,K-5,public,94115
13500,Stuart Hall High School,9-12,private,94109
9033,Monterey Bay Academy,9-12,private,95076
593,Madera Elementary School,K-6,public,94530
8704,North Valley School,K-12,private,95253
12385,Oakland Unity High School,9-12,charter,94605
25170,Reach School,K-8,charter,95472
25151,Nea Community Learning Center School,K-12,charter,94501
13037,Northcreek Academy,K-8,private,94598
9385,The Marin School,9-12,private,94903
26394,American Christian Academy - Ext,1-12,private,95401
10101,White Road Baptist Academy,K-12,private,95127
14687,Veritas Elementary School,K-8,public,95337
22355,Everyday Magic,K-5,private,94132
147,East Avenue Middle School,6-8,public,94550
558,Buena Vista Elementary School,K-5,public,94597
5617,Palo Alto High School,9-12,public,94301
24810,Pride Continuation School,9-12,public,95215
6340,Balboa High School,9-12,public,94112
16213,St. Felicity,1-12,private,94949
12048,Edison Charter Academy,K-8,charter,94114
7088,Brook Haven Elementary School,K-8,public,95472
5619,Jane Lathrop Stanford Middle School,6-8,public,94306
164,Cabello Student Support Center,K-12 & ungraded,public,94587
6869,Garden Village Elementary School,K-5,public,94015
16752,Spring Hill Montessori,PK-6,private,94952
6437,Sunnyside Elementary School,K-5,public,94112
14670,Anthony C. Traina Elementary School,K-8,public,95377
188,Brookfield Elementary School,K-5,public,94603
547,Monte Vista High School,9-12,public,94526
24712,Canyon Oaks Youth Center,8-12,public,94062
83,William Hopkins Junior High School,7-8,public,94539
5553,Alexander Rose Elementary School,K-6,public,95035
15839,Vine And Branches Christian Schools,1-12,private,94550
17671,Community United Elementary School,K-5,public,94621
16593,Spectrum Center, Inc,7-12,private,94102
17648,Rocketship Mateo Sheedy Elementary School,K-5,charter,95110
17746,Synapse School,K-8,private,94025
6982,Alta Loma Middle School,6-8,public,94080
9112,Bellarmine College Preparatory School,9-12,private,95126
16862,Escuela Bilingual Internacional,K-7,private,94609
26005,Pacific Bridge Academy,1-12,private,94523
425,Brentwood Elementary School,K-5,public,94513
9096,St. John Vianney,K-8,private,95127
24766,Ceiba College Preparatory Academy,6-12,charter,95076
5465,Silver Creek High School,9-12,public,95121
9805,New Horizon School And Learning Center,6-12,private,95404
5560,Leroy Anderson Elementary School,K-5,public,95117
9838,Palo Alto Preparatory School,8-12,private,94043
8992,Pacific Union College Preparatory School,9-12,private,94508
26292,Oaks Christian Academy,3-12,private,94127
16893,Pittman Charter School,K-8,charter,95202
8155,Immaculate Heart Of Mary School,K-8,private,94002
3455,Novato High School,9-12,public,94947
15026,Manzanita Seed,K-5,public,94601
6897,Pescadero High School,9-12,public,94060
8616,Our Savior Lutheran School,K-8,private,94550
6863,Susan B. Anthony Elementary School,K-5,public,94014
11684,Acorn Woodland Elementary School,K-5,public,94621
17142,Malcolm X Academy,1-12,private,94806
6428,Sanchez Elementary School,K-5,public,94114
5750,Rio Del Mar Elementary School,K-6,public,95003
14855,East County Elementary Special Education School,K-12,public,94509
31245,Rose Kindergarten Of Acorn Farm,K,private,94803
23793,Bouton-Shaw Academy,1-12,private,94561
12608,S.F. County Special Education School,K-12,public,94121
6425,Revere (Paul) Elementary School,K-8,public,94110
6899,Las Lomitas Elementary School,K-3,public,94027
12278,Leadership Public Schools: Richmond,9-12,charter,94804
15867,Spectrum Center, Inc.-Deanza Satellite Campus,7-12,private,94803
9329,Spectrum Center, Inc.-Valley Campus,K-12,private,94518
7114,Elsie Allen High School,9-12,public,95407
3290,North Monterey County Middle School,7-8,public,95012
25845,I.Q.R.A.A.Educational Academy& Services,K-12,private,94605
11245,Saint Mary's College High School,9-12,private,94706
309,Dayton Elementary School,K-5,public,94579
14959,Marin County Rop School,9-12,public,94913
7074,Kenilworth Junior High School,7-8,public,94954
31532,Altschool, Inc.,K-5,private,94107
24025,O'Neill Foundation Academy,1-12,private,95037
15518,Montessori De Terra Linda,PK-6,private,94903
6871,Thomas R. Pollicita Middle School,6-8,public,94014
6997,Westborough Middle School,6-8,public,94080
26525,SIATech at San Jose,n/a,charter,95127
14794,Sam H. Lawson Middle School,6-8,public,95014
26345,Cornerstone Kindergarten,K,private,95120
26372,Covenant Classical Schools,K-12,private,95076
7061,Grant Elementary School,K-6,public,94952
23802,Springstone Community High School,9-12,private,94549
8226,St. Edward School,K-8,private,94560
25875,Growing Light Montessori School Of Kensington,K-1,private,94707
8147,St. Rita School,PK-8,private,94930
524,Heights Elementary School,K-5,public,94565
8489,Live Oak School,K-8,private,94107
3538,Yountville Elementary School,K-6,public,94599
4525,Arcohe Elementary School,K-8,public,95638
15038,Contra Costa County Rop School,9-12,public,94523
17091,Coliseum College Prep Academy,6-12,public,94621
8116,St. Elizabeth School,K-8,private,94134
517,Del Rey Elementary School,K-5,public,94563
3432,Mary E. Silveira Elementary School,K-5,public,94903
9167,Contra Costa Christian Schools,PK-12,private,94597
13150,Kindercourt Academy,K,private,94070
428,Garin Elementary School,K-5,public,94513
6664,Melville S. Jacobson Elementary School,K-5,public,95376
13361,Golden Hills Christian School,K-8,private,94513
6637,Kohl Open Elementary School,K-8,public,95207
8159,St. Pius Elementary School,K-8,private,94061
14189,Marsh Creek Elementary School,K-5,public,94513
504,Valle Verde Elementary School,K-5,public,94598
11486,Redwood Christian Elementary School,K-5,private,94546
9076,Vhm Christian,K-8,private,95062
5520,Santa Rita Elementary School,K-6,public,94022
8218,St. Felicitas Catholic School,K-8,private,94579
16660,Challenger - Shawnee,K-8,private,95123
24026,The Redwood School,3-12,private,95054
5472,Holly Oak Elementary School,K-6,public,95148
239,Maxwell Park International Academy,K-5,public,94619
6377,Harte (Bret) Elementary School,K-5,public,94124
11415,Dr. Herbert Guice Christian Academy,K-6,private,94621
5650,Walter L. Bachrodt Elementary School,K-5,charter,95110
5436,Garden Gate Elementary School,K-5,public,95014
527,Los Medanos Elementary School,K-5,public,94565
15225,Holy Family School Of St. Francis Center,K-6,private,94063
8673,Pinewood School Upper Campus,7-12,private,94022
411,Black Diamond Middle School,6-8,public,94531
5738,Freedom Elementary School,K-5,public,95019
25402,Mount McKinley School,7-12,public,94553
15298,Sand Paths Academy,8-12,private,94110
6644,Pulliam Elementary School,K-8,public,95207
314,Hillside Elementary School,K-5,public,94578
6591,Stella Brockman Elementary School,K-8,public,95336
17374,Kehillah Jewish High School,9-12,private,94303
6355,Creative Arts Charter School,K-8,charter,94115
8443,Cathedral School For Boys,K-8,private,94108
10008,Holy Family School,K-8,private,95136
25534,La Scuola,PK-8,private,94107
22,Macgregor High (Continuation) School,10-12,public,94706
6536,Lammersville Elementary School,K-8,public,95304
5613,Herbert Hoover Elementary School,K-5,public,94306
26955,Maya Lin School,K-5,public,94501
5476,Millbrook Elementary School,K-6,public,95148
8619,West Portal Lutheran Elementary School,K-8,private,94132
6754,Grace Patterson Elementary School,K-5,public,94590
31229,Quantum Camp,1-8,private,94704
13736,Woodland Star Charter School,K-8,charter,95476
24643,Wscuhsd Community Day School,9-12,public,95472
26370,Ventana School,PK-5,private,94024
5692,Terrell Elementary School,K-5,public,95136
4943,San Benito High School,9-12,public,95023
84,John M. Horner Junior High School,7-8,public,94538
9570,Aldea Non-Public,6-12,private,94558
6373,Glen Park Elementary School,K-5,public,94131
24568,UHS School - Vallejo,n/a,private,94589
16904,Maxine Hong Kingston Elementary School,K-8,public,95207
17040,East Bay Arts High School,9-12,public,94541
499,Silverwood Elementary School,K-5,public,94521
12844,Peace Terrace Academy,K-8,private,94555
11338,Willow Vale Christian Children,PK-12,private,95125
186,Bella Vista Elementary School,PK-5,public,94610
8423,St. Rose,K-8,private,95403
5435,William Faria Elementary School,K-5,public,95014
3467,Brookside Elementary School,K-5,public,94960
14076,Ramblewood Elementary School,K-6,public,95121
12076,Watsonville Charter School Of The Arts,K-6,charter,95076
20863,Starlite School,K,private,94612
491,Pleasant Hill Elementary School,K-5,public,94523
13578,Bentley,K-8,private,94618
31745,McNaught School,K-6,private,95117
6654,Van Buren Elementary School,K-8,public,95206
11485,Redwood Christian Middle School And High School,6-12,private,94580
122,Faith Ringgold School of Arts and Science,K-8,public,94541
5761,Mission Hill Middle School,6-8,public,95060
9859,Sonoma Valley Academy, Inc.,6-12,private,95476
9867,Russell Bede School (Will close: Spring 2014),1-6,private,94401
12518,Santa Cruz County Special Education School,K-12,public,95060
520,Sleepy Hollow Elementary School,K-5,public,94563
46,Independent Elementary School,K-5,public,94552
3450,Loma Verde Elementary School,K-5,public,94949
31543,Tahour Academy,5-12,private,94111
8716,Mission Peak Christian,K-12,private,94538
31575,Almaden Hills Academy,1-12,private,95120
6881,Oceana High School,9-12,public,94044
15215,Fountainhead Montessori School,K,private,94568
5575,Mariano Castro Elementary School,K-5,public,94040
139,Tyrrell Elementary School,K-6,public,94540
466,College Park High School,9-12,public,94523
6375,Grattan Elementary School,K-5,public,94117
6358,Denman (James) Middle School,6-8,public,94112
8767,Green Valley Christian School,K-12,private,95076
448,Alhambra Senior High School,9-12,public,94553
5469,Chaboya Middle School,7-8,public,95135
269,Westlake Middle School,6-8,public,94612
316,San Lorenzo High School,9-12,public,94580
7115,Maria Carrillo High School,9-12,public,95409
168,Hillview Crest Elementary School,K-5,public,94544
264,Thornhill Elementary School,K-5,public,94611
6576,Sutherland Elementary School,4-6,public,95210
15525,Timothy Murphy,1-12,private,94903
430,Ron Nunn Elementary School,K-5,public,94513
6562,Lakewood Elementary School,K-6,public,95242
31718,AltSchool Yerba Buena,PK-8,private,94117
11687,Thomas S. Hart Middle School,6-8,public,94588
6856,Alvin S. Hatch Elementary School,K-5,public,94019
17637,Orchard Park School,K-8,public,94561
23779,Anchor Education, Inc. School,3-12,private,94546
6552,Beckman Elementary School,K-6,public,95240
8411,St. Apollinaris Elementary School,K-8,private,94558
5414,Forest Hill Elementary School,K-5,charter,95130
9268,Sierra Christian School,K-8,private,95204
5685,River Glen School,K-8,public,95125
3091,Middletown Middle School,7-8,public,95461
8095,St. Charles Elementary School,K-8,private,94070
5753,Starlight Elementary School,K-5,public,95076
452,Martinez Junior High School,6-8,public,94553
5678,Horace Mann Elementary School,K-5,public,95112
10840,Oakland Montessori Child's Center,PK-3,private,94602
31231,The Montessori Giving Tree,K-6,private,94546
31666,Heritage Academy - San Ramon,K-6,private,94583
162,Alvarado Middle School,6-8,public,94587
7137,Mattie Washburn Elementary School,K-1,public,95403
9935,Walden Academy,8-12,private,94102
6409,Miraloma Elementary School,K-5,public,94127
10205,Chinese American International School,K-8,private,94102
6432,Sherman Elementary School,K-5,public,94123
5460,William C. Overfelt High School,9-12,public,95122
24836,Ralph J. Bunche High School,9-12,public,94607
6953,Sequoia High School,9-12,public,94062
3486,Sun Valley Elementary School,K-5,public,94901
18286,Centro Armonia School,K,private,95008
161,Alvarado Elementary School,K-5,public,94587
5484,Franklin Elementary School,K-6,public,95111
615,Tara Hills Elementary School,K-6,public,94806
5519,Oak Avenue Elementary School,K-6,public,94024
8427,St. Vincent De Paul Elementary School,K-8,private,94952
250,Peralta Elementary School,K-5,public,94609
17128,Lighthouse Christian Academy,K-3,private,94580
31185,Gateway To College,9-12,public,94112
9699,Grace Christian School,K-6,private,95124
25394,Stockton Collegiate International Secondary School,6-12,charter,95202
6613,Colony Oak Elementary School,K-8,public,95366
11141,San Joaquin Elementary School,K-8,public,95206
8228,Moreau Catholic High School,9-12,private,94544
11484,Crossroads Christian Elementary School,K-6,private,94546
8193,Sacred Heart Parish School,K-8,private,95023
4934,Gabilan Hills School,K-6,public,95023
3533,Vichy Elementary School,K-5,public,94558
549,Pine Valley Middle School,6-8,public,94583
14302,Gravenstein Community Day School,K-8,public,95472
5511,Rucker Elementary School,K-5,public,95020
8221,Our Lady Of The Rosary,K-8,private,94587
6739,Jesse M. Bethel High School,9-12,public,94591
11506,Stockton Baptist School,K-12,private,95212
17573,Arise High School,9-12,charter,94601
570,Crespi Junior High School,7-8,public,94803
311,Edendale Middle School,6-8,public,94580
5733,Amesti Elementary School,K-5,public,95076
7144,West Side Elementary School,K-6,public,95448
8769,Guadalupe Private,K-8,private,95403
6981,San Mateo High School,9-12,public,94401
10857,Beacon Day School,K-8,private,94606
16588,Convent Of The Sacred Heart Elementary School,K-8,private,94115
25543,Hanlin Academy,K-8,private,94002
17125,Evergreen Montessori School,n/a,private,95135
14717,Napa County Community School,7-12,public,94559
31137,Cesar Chavez Language Academy,K-8,charter,95403
24770,Dr. Lewis Dolphin Stallworth Sr. Charter School,K-8,charter,95205
10082,Hopewell Baptist Christian Academy,K-12,private,94558
508,Woodside Elementary School,K-5,public,94518
67,Ardenwood Elementary School,K-6,public,94555
10498,New Horizons I,PK-6,private,94558
514,Oakley Elementary School,K-5,public,94561
260,Madison Park Academy Tk-5,K-5,public,94603
14333,Johanna Boss High,8-12,public,95213
8150,Holy Angels Elementary School,K-8,private,94014
225,Lafayette Elementary School,K-5,public,94607
14035,New School Community Day,7-12,public,95076
22464,Champion School,PK-8,private,95124
17230,Living Epistle,1-12,private,94947
19,Albany High School,9-12,public,94706
13307,Spectrum Center - Delta,11-12,private,94565
579,Ford Elementary School,K-6,public,94804
10866,Vineyard Alternative School,1-12,public,94550
9502,Prospect Sierra School,K-8,private,94530
13804,Landmark Elementary School,K-5,public,95076
17386,Bay School, The,K-12,private,95062
8810,Marin Country Day School,K-8,private,94925
3462,Sinaloa Middle School,6-8,public,94947
16749,Greenacre Homes, Inc. School,2-12,private,95472
26393,Starting Gate School,PK-12,private,94590
17658,Greenleaf Elementary School,PK-8,public,94621
15296,Roger Williams Academy,1-12,private,94080
6420,Parks (Rosa) Elementary School,K-5,public,94115
6840,Nesbit Elementary School,K-5,public,94002
17120,Linden Community Middle School,5-8,public,95215
31580,Fusion Academy, Los Gatos,6-12,private,95030
3447,Nicasio,K-8,public,94946
11258,Clara Mohammed School,K-9, 11-12,private,94601
101,Thornton Junior High School,7-8,public,94536
8093,Our Lady Of Mt. Carmel,K-8,private,94062
17514,KIPP King Collegiate High School,9-12,charter,94580
7107,Helen M. Lehman Elementary School,K-6,public,95401
14207,Adelante Dual Language Academy,K-8,public,95127
17548,Vallejo Charter School,K-8,charter,94591
6581,Vinewood Elementary School,K-6,public,95242
5522,Lakeside Elementary School,K-5,public,95033
12506,Mccaffrey Middle School,7-8,public,95632
5590,Frost (Earl) Elementary School,K-8,public,95123
11157,Hammer Montessori At Galarza Elementary School,K-5,public,95125
14534,The Academy,5-8,public,95119
5402,Summerdale Elementary School,K-5,public,95132
31547,Golden State Academy,K-12,private,95377
3479,Bahia Vista Elementary School,K-5,public,94901
4936,Maze Middle School,7-8,public,95023
182,August Schilling Elementary School,K-6,public,94560
16966,Margaret Kemp Girls Camp,9-12,public,94402
13491,Stockton Accelerated Institute Of Learning,K-12,private,95202
5743,Linscott Charter School,K-8,charter,95076
17735,Sequoia Christian Academy of Manteca,PK-8,private,95337
7121,Montgomery High School,9-12,public,95405
6587,Linden Elementary School,K-4,public,95236
17456,Village Charter Academy,K-8,charter,95403
5641,Ponderosa Elementary School,K-5,public,94086
6650,Taft Elementary School,K-8,public,95206
5378,Lee Mathson Middle School,6-8,public,95116
5747,Ohlone Elementary School,K-5,public,95076
14568,Golden Gate Community School,6-12,public,94553
191,Burckhalter Elementary School,K-5,public,94605
436,Rodeo Hills Elementary School,K-5,public,94572
12547,Everest School,n/a,public,94591
6616,Ripon High School,9-12,public,95366
6660,Central Elementary School,K-5,public,95376
8236,School Of The Madeleine,K-8,private,94709
12920,Montessori House of Children School,K-1,private,94109
17651,Bethany Elementary School,K-8,public,95391
537,California High School,9-12,public,94583
3087,Coyote Valley Elementary School,K-6,public,95461
30568,Anova Center For Education, Site 3,K-12,private,94901
8571,Berean Christian High School,9-12,private,94598
9101,St. Clare Elementary School,PK-8,private,95050
6904,Green Hills Elementary School,K-5,public,94030
25560,Sand Hill School at Children's Health Council,K-4,private,94304
12807,Gate Academy,K-8,private,94903
605,Pinole Valley High School,9-12,public,94564
87,James Leitch Elementary School,K-3,public,94539
9775,Mills College Children's School,K-5,private,94613
9630,North Bay Christian Academy,K-12,private,94945
24974,Stratford School - Morgan Hill ,PK-5,private,95037
25,Berkeley High School,9-12,public,94704
24021,Lead Center,K-9,private,95032
9978,Granada Islamic,K-8,private,95054
109,Brenkwitz High School,9-12,public,94541
8109,Saint Anne School,K-8,private,94122
6763,Elsa Widenmann Elementary School,K-5,public,94589
15032,East Bay Regional Occupation Center/Agency (Roc/P),9-12,public,94501
30603,Cornerstone Christian Academy,PK-10,private,94619
8444,St. Paul's Episcopal School,K-8,private,94610
15003,Stanford New,K-12,charter,94025
6880,Jefferson High School,9-12,public,94014
8886,Summerfield Waldorf School And Farm,K-12,private,95401
15818,Family Learning Center,1-12,private,94536
6903,Oak Knoll Elementary School,K-5,public,94025
